Id,MSSubClass,MSZoning_0,MSZoning_1,MSZoning_2,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition2_0,Condition2_1,Condition2_2,Condition2_3,BldgType_0,BldgType_1,BldgType_2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrArea,ExterQual,ExterCond,Foundation_0,Foundation_1,Foundation_2,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_0,Heating_1,Heating_2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_nan,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_ELO,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SalePrice
280,60,0,0,1,83.0,10005,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1977,1977,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,299.0,2,2,0,1,0,2,3,4,3,392.0,6,0.0,768.0,1160.0,0,0,1,0,1,1156,866,0,2022,0.0,0.0,2,1,4,1,2,8,0,1,3,2,1977.0,1,2.0,505.0,3,3,0,288,117,0,0,0,0,5,0,3,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,192000
281,60,0,0,1,82.0,11287,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,6,1989,1989,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,340.0,1,2,0,1,0,2,3,2,1,421.0,6,0.0,386.0,807.0,0,0,1,1,1,1175,807,0,1982,0.0,0.0,2,1,3,1,1,7,0,1,3,2,1989.0,1,2.0,575.0,3,3,0,0,84,0,196,0,0,5,0,1,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,228500
282,20,1,0,0,60.0,7200,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,6,5,2006,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,68.0,1,2,0,0,1,2,3,4,1,905.0,6,0.0,357.0,1262.0,0,0,1,1,1,1262,0,0,1262,0.0,0.0,2,0,2,1,1,5,0,0,0,2,2006.0,1,2.0,572.0,3,3,0,0,120,0,0,0,0,5,0,5,2006,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,185000
283,120,0,0,1,34.0,5063,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,7,5,2007,2008,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,166.0,1,2,0,0,1,2,3,4,1,904.0,6,0.0,410.0,1314.0,0,0,1,0,1,1314,0,0,1314,1.0,0.0,2,0,2,1,1,6,0,1,4,2,2008.0,2,2.0,626.0,3,3,0,172,62,0,0,0,0,5,0,4,2009,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,207500
284,20,0,0,1,74.0,9612,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,8,5,2008,2009,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,72.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1468.0,1468.0,0,0,1,0,1,1468,0,0,1468,0.0,0.0,2,0,3,1,1,6,0,1,4,2,2008.0,1,3.0,898.0,3,3,0,210,150,0,0,0,0,5,0,12,2009,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,244600
285,120,0,0,1,50.0,8012,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,6,5,1992,1992,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0.0,1,2,0,0,1,2,3,4,1,430.0,6,0.0,1145.0,1575.0,0,0,1,1,1,1575,0,0,1575,1.0,0.0,2,0,2,1,1,5,0,0,0,2,1992.0,2,2.0,529.0,3,3,0,0,0,52,0,0,0,5,0,7,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,179200
286,160,1,0,0,35.0,4251,1,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,7,5,2006,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,625.0,625.0,0,0,1,0,1,625,625,0,1250,0.0,0.0,2,1,2,1,1,5,0,0,0,6,2006.0,2,2.0,528.0,3,3,0,0,54,0,0,0,0,5,0,6,2007,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,164700
287,50,0,0,1,77.0,9786,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,6,7,1962,1981,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,0,3,3,4,4,600.0,6,0.0,312.0,912.0,0,0,1,2,1,1085,649,0,1734,0.0,0.0,1,1,3,1,1,7,0,1,4,2,1962.0,2,2.0,440.0,3,3,0,0,0,0,0,128,0,1,0,6,2006,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,159000
289,20,0,0,1,0.0,9819,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1967,1967,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,31.0,2,1,0,1,0,3,3,4,3,450.0,6,0.0,432.0,882.0,0,0,1,2,1,900,0,0,900,0.0,0.0,1,0,3,1,2,5,0,0,0,6,1970.0,3,1.0,280.0,3,3,0,0,0,0,0,0,0,2,0,2,2010,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,122000
290,70,0,0,1,60.0,8730,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,4,6,7,1915,2003,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,698.0,698.0,0,0,1,0,1,698,698,0,1396,0.0,0.0,1,0,3,1,2,7,0,0,0,6,2003.0,3,1.0,384.0,3,3,0,0,0,0,0,259,0,5,0,7,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,153575
291,60,0,0,1,120.0,15611,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,8,5,2006,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,2,6,0.0,6,0.0,1079.0,1079.0,0,0,1,0,1,1079,840,0,1919,0.0,0.0,2,1,3,1,1,8,0,1,4,2,2006.0,2,2.0,685.0,2,3,0,0,51,0,0,0,0,5,0,7,2006,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,233230
293,50,0,0,1,60.0,11409,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,5,4,1949,2008,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,0,3,3,4,5,292.0,6,0.0,476.0,768.0,0,0,1,1,1,1148,568,0,1716,0.0,0.0,1,1,3,1,2,8,2,1,4,2,1949.0,3,1.0,281.0,3,3,0,0,0,0,0,160,0,5,0,1,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,131000
294,60,0,0,1,0.0,16659,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,4,7,7,1977,1994,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,34.0,2,2,0,1,0,3,3,4,2,795.0,6,0.0,0.0,795.0,0,0,1,3,1,1468,795,0,2263,1.0,0.0,2,1,3,1,1,9,0,1,3,2,1977.0,1,2.0,539.0,3,3,0,0,250,0,0,0,0,5,0,3,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,235000
295,20,0,0,1,80.0,9600,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1953,1953,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,238.0,2,2,0,1,0,3,3,4,1,1285.0,6,0.0,131.0,1416.0,0,0,1,2,1,1644,0,0,1644,1.0,0.0,1,0,3,1,2,7,0,2,4,2,1953.0,1,2.0,418.0,3,3,0,110,0,0,0,0,0,5,0,10,2009,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,167000
296,80,0,0,1,37.0,7937,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,7,6,6,1984,1984,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,3,3,2,1,819.0,6,0.0,184.0,1003.0,0,0,1,2,1,1003,0,0,1003,1.0,0.0,1,0,3,1,2,6,0,0,0,6,1984.0,3,2.0,588.0,3,3,0,120,0,0,0,0,0,1,0,3,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,142500
297,50,0,1,0,75.0,13710,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,3,5,5,1950,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,0,3,3,4,3,420.0,6,0.0,490.0,910.0,0,0,1,2,1,910,648,0,1558,0.0,0.0,1,1,4,1,2,6,0,0,0,2,1950.0,3,1.0,282.0,3,3,0,289,0,0,0,0,0,2,0,6,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,152000
298,60,1,0,0,66.0,7399,1,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1997,1998,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1600.0,1,2,0,0,1,2,3,4,3,649.0,6,0.0,326.0,975.0,0,0,1,0,1,975,975,0,1950,0.0,0.0,2,1,3,1,1,7,0,1,3,6,1997.0,2,2.0,576.0,3,3,0,0,10,0,0,198,0,5,0,6,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,239000
299,60,0,0,1,90.0,11700,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,4,6,6,1968,1968,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,365.0,1,2,0,1,0,3,3,4,2,384.0,4,175.0,143.0,702.0,0,0,1,1,1,1041,702,0,1743,0.0,1.0,1,2,3,1,2,7,0,1,4,2,1968.0,3,2.0,539.0,3,3,0,224,0,0,0,0,0,5,0,6,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,175000
300,20,0,0,1,80.0,14000,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,6,8,1950,2004,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,1,0,1,0,3,3,4,6,0.0,6,0.0,1092.0,1092.0,0,0,1,0,1,1152,0,0,1152,0.0,1.0,1,0,3,1,1,6,0,1,4,2,1950.0,3,1.0,300.0,3,3,0,0,36,0,0,0,0,1,0,8,2009,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,158500
302,60,0,0,1,66.0,16226,1,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,8,5,1998,1999,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,4,1,281.0,6,0.0,747.0,1028.0,0,0,1,0,1,1210,1242,0,2452,0.0,0.0,2,1,4,1,1,9,0,1,3,4,1998.0,1,2.0,683.0,3,3,0,208,50,0,0,0,0,5,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,267000
303,20,0,0,1,118.0,13704,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2001,2002,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,150.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1541.0,1541.0,0,0,1,0,1,1541,0,0,1541,0.0,0.0,2,0,3,1,1,6,0,1,3,2,2001.0,2,3.0,843.0,3,3,0,468,81,0,0,0,0,5,0,1,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,205000
304,20,0,0,1,70.0,9800,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,5,7,1972,1972,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,3,3,4,2,894.0,6,0.0,0.0,894.0,0,0,1,2,1,894,0,0,894,1.0,0.0,1,0,3,1,2,5,0,0,0,2,1975.0,3,2.0,552.0,3,3,0,256,0,0,0,0,0,3,0,7,2006,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,149900
306,20,0,0,1,80.0,10386,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,8,5,2004,2005,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,246.0,1,2,0,0,1,2,3,4,1,1464.0,6,0.0,536.0,2000.0,0,0,1,0,1,2000,0,0,2000,1.0,0.0,2,0,3,1,1,8,0,0,0,2,2004.0,1,3.0,888.0,3,3,0,168,0,0,0,0,0,5,0,7,2007,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,305900
307,60,0,0,1,116.0,13474,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,4,7,5,1990,1991,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,246.0,1,2,0,1,0,2,3,4,2,700.0,6,0.0,0.0,700.0,0,0,1,1,1,1122,1121,0,2243,1.0,0.0,2,1,4,1,1,8,0,1,3,2,1990.0,2,3.0,746.0,3,3,0,127,44,224,0,0,0,5,0,6,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,225000
309,30,0,0,1,0.0,12342,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,5,1940,1950,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,0,3,3,4,3,262.0,6,0.0,599.0,861.0,0,0,1,0,1,861,0,0,861,0.0,0.0,1,0,1,1,2,4,0,0,0,6,1961.0,3,2.0,539.0,3,3,0,158,0,0,0,0,0,5,0,3,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,82500
310,20,0,0,1,90.0,12378,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,9,5,2003,2004,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,1,3,1,1,1274.0,6,0.0,622.0,1896.0,0,0,1,0,1,1944,0,0,1944,1.0,0.0,2,0,3,1,0,8,0,3,5,2,2003.0,1,3.0,708.0,3,3,0,208,175,0,0,0,0,5,0,11,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,360000
311,60,0,0,1,0.0,7685,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,5,1993,1994,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,112.0,2,2,0,0,1,2,3,4,2,518.0,6,0.0,179.0,697.0,0,0,1,1,1,697,804,0,1501,0.0,0.0,2,1,3,1,1,6,0,1,3,2,1993.0,1,2.0,420.0,3,3,0,190,63,0,0,0,0,5,0,5,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,165600
312,20,0,0,1,50.0,8000,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,6,1948,2002,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,1,0,1,0,3,3,4,2,680.0,6,0.0,292.0,972.0,0,0,1,0,1,972,0,0,972,1.0,0.0,1,0,2,1,2,5,0,1,4,6,1948.0,3,1.0,240.0,3,3,0,0,0,0,0,0,0,5,0,5,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,132000
315,70,0,1,0,60.0,9600,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,7,7,1925,1990,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,2,4,5,16.0,6,0.0,712.0,728.0,0,0,1,0,1,832,809,0,1641,0.0,1.0,1,1,3,1,0,6,0,1,4,6,1925.0,3,2.0,546.0,4,3,0,0,0,234,0,0,0,5,0,8,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,178000
316,60,0,0,1,71.0,7795,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,2004,2005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,4,1,425.0,6,0.0,291.0,716.0,0,0,1,0,1,716,716,0,1432,1.0,0.0,2,1,3,1,1,6,0,1,4,2,2004.0,1,2.0,432.0,3,3,0,100,51,0,0,0,0,5,0,7,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,188500
317,60,0,0,1,94.0,13005,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,4,7,7,1980,1980,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,278.0,1,2,0,1,0,2,3,4,1,692.0,6,0.0,153.0,845.0,0,0,1,2,1,1153,1200,0,2353,1.0,0.0,2,1,4,1,0,10,0,1,3,2,1983.0,2,2.0,484.0,3,3,0,288,195,0,0,0,0,1,0,8,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,260000
319,60,0,0,1,90.0,9900,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1993,1993,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,256.0,1,2,0,0,1,2,3,1,1,987.0,6,0.0,360.0,1347.0,0,0,1,0,1,1372,1274,0,2646,1.0,0.0,2,1,4,1,1,9,0,1,3,2,1993.0,2,3.0,656.0,3,3,0,340,60,144,0,0,0,5,0,4,2009,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,260000
320,80,0,0,1,0.0,14115,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,7,7,5,1980,1980,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,225.0,2,2,0,1,0,2,3,2,1,1036.0,6,0.0,336.0,1372.0,0,0,1,2,1,1472,0,0,1472,1.0,0.0,2,0,3,1,2,6,0,2,3,2,1980.0,3,2.0,588.0,3,3,0,233,48,0,0,0,0,5,0,6,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,187500
321,60,0,0,1,111.0,16259,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,4,9,5,2006,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,370.0,2,2,0,0,1,1,2,2,6,0.0,6,0.0,1249.0,1249.0,0,0,1,0,1,1249,1347,0,2596,0.0,0.0,3,1,4,1,1,9,0,0,0,2,2006.0,2,3.0,840.0,3,3,0,240,154,0,0,0,0,5,0,9,2006,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,342643
322,60,0,0,1,99.0,12099,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,4,8,5,2004,2004,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,388.0,1,2,0,0,1,1,3,2,1,970.0,6,0.0,166.0,1136.0,0,0,1,0,1,1136,1332,0,2468,1.0,0.0,2,1,4,1,1,10,0,1,4,4,2004.0,1,3.0,872.0,3,3,0,184,154,0,0,0,0,5,0,6,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,354000
323,60,0,0,1,86.0,10380,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1986,1987,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,172.0,1,2,0,1,0,3,3,1,5,28.0,2,1474.0,0.0,1502.0,0,0,1,0,1,1553,1177,0,2730,1.0,0.0,2,1,4,1,1,8,0,1,3,2,1987.0,1,2.0,576.0,3,3,0,201,96,0,0,0,0,2,0,8,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,301000
324,20,0,1,0,49.0,5820,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,8,1955,2005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,1,0,1,0,3,3,4,2,256.0,6,0.0,906.0,1162.0,0,0,1,0,1,1163,0,0,1163,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1955.0,3,1.0,220.0,4,3,0,142,98,0,0,0,0,5,0,7,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,126175
326,45,0,1,0,50.0,5000,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,2,5,6,1941,1950,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,2,3,116.0,6,0.0,604.0,720.0,0,0,1,4,0,803,0,0,803,0.0,0.0,1,0,2,1,2,5,0,0,0,6,1941.0,3,2.0,360.0,3,3,0,0,0,244,0,0,0,5,0,12,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,87000
327,120,0,0,1,32.0,10846,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,8,5,1993,1993,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0,1,2,0,0,1,2,3,1,1,1619.0,6,0.0,100.0,1719.0,0,0,1,0,1,1719,0,0,1719,2.0,0.0,1,1,1,1,1,6,0,2,4,2,1993.0,1,2.0,473.0,3,3,0,122,30,0,0,0,0,5,0,5,2008,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,324000
328,20,0,0,1,80.0,11600,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1960,1960,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,175.0,2,2,0,1,0,3,3,4,4,565.0,6,0.0,818.0,1383.0,0,0,1,2,1,1383,0,0,1383,0.0,0.0,1,1,3,1,2,7,0,0,0,2,1960.0,2,1.0,292.0,3,3,0,0,45,0,0,0,0,5,0,4,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,145250
329,75,0,0,1,0.0,11888,1,2,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,5,6,6,1916,1994,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,844.0,844.0,0,0,1,1,0,1445,689,0,2134,0.0,0.0,2,0,5,1,1,10,0,0,0,6,1930.0,3,2.0,441.0,3,3,0,0,60,268,0,0,0,5,0,7,2009,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,214500
330,70,0,1,0,60.0,6402,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,4,5,5,1920,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,2,2,0,0,1,3,3,3,6,0.0,6,0.0,596.0,596.0,0,0,1,2,0,596,596,0,1192,0.0,0.0,1,0,3,1,2,6,0,0,0,6,1920.0,3,1.0,189.0,4,4,2,0,0,137,0,0,0,3,0,7,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,78000
331,90,0,0,1,0.0,10624,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,5,4,1964,1964,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,84.0,2,2,0,1,0,3,3,4,1,40.0,4,264.0,1424.0,1728.0,0,0,1,2,1,1728,0,0,1728,0.0,1.0,2,0,6,2,2,10,0,0,0,6,2002.0,3,1.0,352.0,3,3,0,155,0,0,0,0,0,5,0,11,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,119000
332,20,0,0,1,70.0,8176,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1958,1992,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,0,3,3,4,4,846.0,6,0.0,210.0,1056.0,0,0,1,3,1,1056,0,0,1056,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1958.0,2,1.0,308.0,3,3,0,0,0,0,0,0,0,5,0,8,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,139000
334,120,0,1,0,59.0,8198,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,7,5,2004,2004,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,146.0,1,2,0,0,1,2,3,2,1,720.0,6,0.0,638.0,1358.0,0,0,1,0,1,1358,0,0,1358,1.0,0.0,2,0,2,1,1,6,0,1,4,2,2004.0,2,2.0,484.0,3,3,0,192,30,0,0,0,0,5,0,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,207000
335,60,0,0,1,59.0,9042,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,5,1998,1998,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,1,1,828.0,6,0.0,115.0,943.0,0,0,1,1,1,943,695,0,1638,1.0,0.0,2,1,3,1,2,7,0,2,3,2,1998.0,1,2.0,472.0,3,3,0,100,38,0,0,0,0,5,0,7,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,192000
